Size (bytes),Size (readable),Time (ms),mb/s
4250000,4.05 MB,3988.90,1.065456642182049
4250000,4.05 MB,3906.40,1.0879582224042532
4250000,4.05 MB,3904.60,1.0884597654049135
4300000,4.1 MB,4102.10,1.0482435825552527
4300000,4.1 MB,3996.90,1.0758337711726524
4300000,4.1 MB,4016.10,1.0706904708548155
4300000,4.1 MB,3781.10,1.13723519610696
4300000,4.1 MB,3888.60,1.1057964305919603
4350000,4.15 MB,3910.50,1.1123897199846566
4350000,4.15 MB,3903.10,1.1144987317773118
4350000,4.15 MB,4037.70,1.0773460138197613
4350000,4.15 MB,4168.20,1.043615949330658
4350000,4.15 MB,4100.30,1.0608979830744272
4400000,4.2 MB,4099.10,1.0734063574930839
4400000,4.2 MB,3990.70,1.1025634600446166
4400000,4.2 MB,4098.00,1.0736944851146901
4400000,4.2 MB,3967.80,1.108926861232912
4400000,4.2 MB,4181.60,1.0522288119379908
4450000,4.24 MB,4190.60,1.061900443850499
4450000,4.24 MB,4150.60,1.0721341492795982
4450000,4.24 MB,4278.40,1.0401084517576324
4450000,4.24 MB,4052.60,1.0980605043676044
4450000,4.24 MB,4257.30,1.0452634298734396
4500000,4.29 MB,4305.10,1.045271886831931
4500000,4.29 MB,4190.70,1.0738062853461354
4500000,4.29 MB,4224.10,1.0653156885490753
4500000,4.29 MB,4113.40,1.0939855107696423
4500000,4.29 MB,4254.40,1.0577284693494027
4550000,4.34 MB,4161.40,1.0933820348920669
4550000,4.34 MB,4238.30,1.0735436377793455
4550000,4.34 MB,4112.10,1.1064906009095485
4550000,4.34 MB,4341.90,1.0479283263087813
4550000,4.34 MB,4184.60,1.0873201739712037
4600000,4.39 MB,4321.30,1.0644944808275172
4600000,4.39 MB,4176.10,1.1015061899858474
4600000,4.39 MB,4342.10,1.0593952235093391
4600000,4.39 MB,4162.20,1.1051847580605916
4600000,4.39 MB,4157.80,1.1063543219971976
4650000,4.43 MB,4215.10,1.1031766743374765
4650000,4.43 MB,4322.80,1.075691681317653
4650000,4.43 MB,4093.30,1.136002736178685
4650000,4.43 MB,4299.90,1.0814204981511433
4650000,4.43 MB,4376.50,1.0624928595909973
4700000,4.48 MB,4376.20,1.0739911338604382
4700000,4.48 MB,4333.30,1.084623727874818
4700000,4.48 MB,4181.50,1.1239985651082147
4700000,4.48 MB,4317.30,1.0886433650661176
4700000,4.48 MB,4219.40,1.1139024505853543
4750000,4.53 MB,4340.60,1.0943187577753992
4750000,4.53 MB,4276.60,1.1106954122433468
4750000,4.53 MB,4429.30,1.0724042173706794
4750000,4.53 MB,4407.20,1.0777818115810607
4750000,4.53 MB,4430.30,1.0721621560617114
4800000,4.58 MB,4365.60,1.0995052226497841
4800000,4.58 MB,4468.60,1.0741619299109118
4800000,4.58 MB,4239.10,1.1323158217545928
4800000,4.58 MB,4239.90,1.1321021722210056
4800000,4.58 MB,4318.80,1.1114198388441114
4850000,4.63 MB,4342.20,1.116945327253418
4850000,4.63 MB,4569.10,1.0614781904532404
4850000,4.63 MB,4431.40,1.0944622466940126
4850000,4.63 MB,4420.40,1.0971857750430056
4850000,4.63 MB,4466.20,1.0859343513501525
4900000,4.67 MB,4482.30,1.0931887646966845
4900000,4.67 MB,4398.60,1.1139908152593772
4900000,4.67 MB,4442.80,1.102908075988104
4900000,4.67 MB,4477.10,1.094458466418028
4900000,4.67 MB,4578.30,1.0702662560339427
4950000,4.72 MB,4599.00,1.076320939334638
4950000,4.72 MB,4589.80,1.0784783650704173
4950000,4.72 MB,4621.00,1.0711967106686864
4950000,4.72 MB,4458.30,1.1102886750555028
4950000,4.72 MB,4550.50,1.0877925502692012
