Size (bytes),Size (readable),Time (ms),mb/s
4850000,4.63 MB,2044.20,2.3725662850958464
4850000,4.63 MB,2064.30,2.3494647095901766
4900000,4.67 MB,2142.10,2.287474907807121
4900000,4.67 MB,2076.40,2.3598535927668554
4900000,4.67 MB,2077.70,2.3583770515440015
4900000,4.67 MB,2098.10,2.3354463562336973
4900000,4.67 MB,2140.10,2.2896126349140364
4950000,4.72 MB,2283.60,2.167630057809126
4950000,4.72 MB,2107.60,2.3486430062530848
4950000,4.72 MB,2153.70,2.2983702465651663
4950000,4.72 MB,2188.80,2.261513157897816
4950000,4.72 MB,2213.00,2.236782647989155
